Gene stable ID	Transcript stable ID	Gene name
OS04G0663700	OS04T0663700-01	
OS04G0663800	OS04T0663800-01	
OS04G0664300	OS04T0664300-01	
OS04G0664400	OS04T0664400-02	ARF11
OS04G0664400	OS04T0664400-01	ARF11
OS04G0664500	OS04T0664500-01	
OS04G0664600	OS04T0664600-00	
OS04G0664666	OS04T0664666-00	
OS04G0664800	OS04T0664800-00	CIN6
OS04G0664900	OS04T0664900-01	
OS04G0664950	OS04T0664950-00	
OS04G0665000	OS04T0665000-01	
OS04G0665200	OS04T0665200-01	IAMT1
OS04G0665400	OS04T0665400-03	
OS04G0665400	OS04T0665400-02	
OS04G0665400	OS04T0665400-01	
OS04G0665500	OS04T0665500-01	
OS04G0665600	OS04T0665600-01	
OS04G0665666	OS04T0665666-01	
OS04G0665700	OS04T0665700-01	
OS04G0665800	OS04T0665800-03	
OS04G0665800	OS04T0665800-02	
OS04G0665800	OS04T0665800-01	
OS04G0665900	OS04T0665900-00	
OS04G0666800	OS04T0666800-01	
OS04G0666900	OS04T0666900-02	
OS04G0666900	OS04T0666900-01	
OS04G0667000	OS04T0667000-01	
OS04G0667033	OS04T0667033-00	
OS04G0667100	OS04T0667100-02	
OS04G0667100	OS04T0667100-01	
OS04G0667200	OS04T0667200-01	
OS04G0667300	OS04T0667300-01	
OS04G0667400	OS04T0667400-01	
OS04G0667500	OS04T0667500-01	
OS04G0667600	OS04T0667600-01	
OS04G0667700	OS04T0667700-01	ARP8
OS04G0667800	OS04T0667800-02	
OS04G0667800	OS04T0667800-01	
OS04G0667850	OS04T0667850-00	
OS04G0667900	OS04T0667900-02	
OS04G0667900	OS04T0667900-01	
OS04G0668000	OS04T0668000-01	
OS04G0668200	OS04T0668200-01	
OS04G0668300	OS04T0668300-01	
OS04G0668350	OS04T0668350-01	
OS04G0668400	OS04T0668400-01	
OS04G0668600	OS04T0668600-01	
OS04G0668700	OS04T0668700-02	
OS04G0668700	OS04T0668700-01	
OS04G0668800	OS04T0668800-01	
OS04G0668900	OS04T0668900-01	
OS04G0669100	OS04T0669100-01	
OS04G0669200	OS04T0669200-01	
OS04G0669250	OS04T0669250-00	
OS04G0669300	OS04T0669300-01	
OS04G0669375	OS04T0669375-00	
OS04G0669450	OS04T0669450-00	
OS04G0669475	OS04T0669475-00	
OS04G0669500	OS04T0669500-01	
OS04G0669600	OS04T0669600-01	
OS04G0669700	OS04T0669700-00	
OS04G0669800	OS04T0669800-01	MTK1
OS04G0669900	OS04T0669900-00	MTK2
OS04G0670000	OS04T0670000-01	
OS04G0670100	OS04T0670100-00	
OS04G0670150	OS04T0670150-00	
OS04G0670200	OS04T0670200-02	
OS04G0670200	OS04T0670200-01	
OS04G0670400	OS04T0670400-02	
OS04G0670400	OS04T0670400-01	
OS04G0670500	OS04T0670500-01	CP1
OS04G0670600	OS04T0670600-02	
OS04G0670600	OS04T0670600-01	
OS04G0670700	OS04T0670700-01	
OS04G0670800	OS04T0670800-02	
OS04G0670800	OS04T0670800-01	
OS04G0670900	OS04T0670900-00	
OS04G0671100	OS04T0671100-01	
OS04G0671200	OS04T0671200-02	
OS04G0671200	OS04T0671200-01	
OS04G0671250	OS04T0671250-00	
OS04G0671300	OS04T0671300-01	
OS04G0671500	OS04T0671500-00	
OS04G0671700	OS04T0671700-01	
OS04G0671800	OS04T0671800-02	
OS04G0671800	OS04T0671800-01	
OS04G0671900	OS04T0671900-03	ARF12
OS04G0671900	OS04T0671900-02	ARF12
OS04G0671900	OS04T0671900-01	ARF12
OS04G0672100	OS04T0672100-01	
OS04G0672200	OS04T0672200-01	
OS04G0672300	OS04T0672300-01	
OS04G0672600	OS04T0672600-01	
OS04G0672700	OS04T0672700-01	
OS04G0672800	OS04T0672800-01	
OS04G0672900	OS04T0672900-02	
OS04G0672900	OS04T0672900-01	
OS04G0673000	OS04T0673000-03	
OS04G0673000	OS04T0673000-02	
OS04G0673000	OS04T0673000-01	
OS04G0673050	OS04T0673050-00	
OS04G0673300	OS04T0673300-01	
OS04G0673400	OS04T0673400-01	
OS04G0673700	OS04T0673700-02	
OS04G0673700	OS04T0673700-01	
OS04G0673800	OS04T0673800-01	
OS04G0674000	OS04T0674000-03	
OS04G0674000	OS04T0674000-01	
OS04G0674025	OS04T0674025-00	
OS04G0674100	OS04T0674100-02	
OS04G0674100	OS04T0674100-01	
OS04G0674200	OS04T0674200-01	
OS04G0674300	OS04T0674300-02	
OS04G0674300	OS04T0674300-01	
OS04G0674350	OS04T0674350-01	
OS04G0674400	OS04T0674400-01	
OS04G0674425	OS04T0674425-00	
OS04G0674450	OS04T0674450-00	
OS04G0674500	OS04T0674500-01	
OS04G0674600	OS04T0674600-01	YSL10
OS04G0674700	OS04T0674700-01	
OS04G0674750	OS04T0674750-00	
OS04G0674800	OS04T0674800-01	GLU6
OS04G0674900	OS04T0674900-00	
OS04G0675000	OS04T0675000-03	
OS04G0675000	OS04T0675000-02	
OS04G0675000	OS04T0675000-01	
OS04G0675101	OS04T0675101-00	
OS04G0675200	OS04T0675200-01	
OS04G0675300	OS04T0675300-02	
OS04G0675300	OS04T0675300-01	
OS04G0675400	OS04T0675400-01	
OS04G0675500	OS04T0675500-03	STT3B
OS04G0675500	OS04T0675500-02	STT3B
OS04G0675500	OS04T0675500-01	STT3B
OS04G0675600	OS04T0675600-01	
OS04G0675700	OS04T0675700-00	
OS04G0675800	OS04T0675800-00	
OS04G0676000	OS04T0676000-00	
OS04G0676100	OS04T0676100-01	TRX-X
OS04G0676200	OS04T0676200-01	
OS04G0676300	OS04T0676300-01	PYRD
OS04G0676400	OS04T0676400-01	
OS04G0676600	OS04T0676600-01	
OS04G0676650	OS04T0676650-00	
OS04G0676700	OS04T0676700-02	
OS04G0676700	OS04T0676700-01	
OS04G0676800	OS04T0676800-01	
OS04G0677000	OS04T0677000-01	
OS04G0677033	OS04T0677033-01	
OS04G0677066	OS04T0677066-00	PRMT6.1
OS04G0677100	OS04T0677100-00	
OS04G0677200	OS04T0677200-01	
OS04G0677300	OS04T0677300-01	
OS04G0677400	OS04T0677400-02	
OS04G0677500	OS04T0677500-02	
OS04G0677500	OS04T0677500-01	
OS04G0677550	OS04T0677550-01	
OS04G0677600	OS04T0677600-00	
OS04G0677650	OS04T0677650-01	
OS04G0677700	OS04T0677700-00	
OS04G0677800	OS04T0677800-02	
OS04G0677800	OS04T0677800-01	
OS04G0678000	OS04T0678000-01	
OS04G0678200	OS04T0678200-01	
OS04G0678250	OS04T0678250-00	
OS04G0678300	OS04T0678300-01	
OS04G0678400	OS04T0678400-01	
OS04G0678700	OS04T0678700-01	PORA
OS04G0678800	OS04T0678800-02	
OS04G0678800	OS04T0678800-01	
OS04G0679000	OS04T0679000-00	
OS04G0679050	OS04T0679050-00	
OS04G0679100	OS04T0679100-01	
OS04G0679150	OS04T0679150-00	
OS04G0679200	OS04T0679200-02	
OS04G0679200	OS04T0679200-01	
OS04G0679400	OS04T0679400-04	
OS04G0679400	OS04T0679400-03	
OS04G0679400	OS04T0679400-02	
OS04G0679400	OS04T0679400-01	
OS04G0679500	OS04T0679500-00	
OS04G0679600	OS04T0679600-01	
OS04G0679800	OS04T0679800-02	
OS04G0679800	OS04T0679800-01	
OS04G0679900	OS04T0679900-01	
OS04G0679933	OS04T0679933-00	
OS04G0679967	OS04T0679967-01	
OS04G0680000	OS04T0680000-00	
OS04G0680300	OS04T0680300-01	
OS04G0680400	OS04T0680400-01	
OS04G0680550	OS04T0680550-00	
OS04G0680700	OS04T0680700-02	
OS04G0680700	OS04T0680700-01	
OS04G0680800	OS04T0680800-01	
OS04G0681400	OS04T0681400-01	
OS04G0681450	OS04T0681450-00	
OS04G0681500	OS04T0681500-01	
OS04G0681600	OS04T0681600-01	
OS04G0681625	OS04T0681625-00	
OS04G0681900	OS04T0681900-02	
OS04G0681900	OS04T0681900-01	
OS04G0681950	OS04T0681950-00	
OS04G0682000	OS04T0682000-01	ATG4B
OS04G0682050	OS04T0682050-01	
OS04G0682051	OS04T0682051-00	
OS04G0682100	OS04T0682100-01	
OS04G0682300	OS04T0682300-03	PMM
OS04G0682300	OS04T0682300-01	PMM
OS04G0682300	OS04T0682300-02	PMM
OS04G0682400	OS04T0682400-01	
OS04G0682500	OS04T0682500-01	
OS04G0682600	OS04T0682600-01	
OS04G0682800	OS04T0682800-04	
OS04G0682800	OS04T0682800-03	
OS04G0682800	OS04T0682800-02	
OS04G0682800	OS04T0682800-01	
OS04G0682850	OS04T0682850-00	
OS04G0682900	OS04T0682900-01	
OS04G0683100	OS04T0683100-01	
OS04G0683100	OS04T0683100-02	
OS04G0683400	OS04T0683400-00	
OS04G0683500	OS04T0683500-01	
OS04G0683500	OS04T0683500-02	
OS04G0683500	OS04T0683500-03	
OS04G0683600	OS04T0683600-02	
OS04G0683600	OS04T0683600-01	
OS04G0683700	OS04T0683700-01	
OS04G0683800	OS04T0683800-01	
OS04G0683850	OS04T0683850-00	
OS04G0683875	OS04T0683875-00	
OS04G0683900	OS04T0683900-03	
OS04G0683900	OS04T0683900-02	
OS04G0683900	OS04T0683900-01	
OS04G0683950	OS04T0683950-00	
OS04G0684000	OS04T0684000-01	
OS04G0684100	OS04T0684100-01	
OS04G0684100	OS04T0684100-02	
OS04G0684200	OS04T0684200-01	
OS04G0684300	OS04T0684300-01	
OS04G0684500	OS04T0684500-02	
OS04G0684500	OS04T0684500-01	
OS04G0684600	OS04T0684600-01	
OS04G0684800	OS04T0684800-02	
OS04G0684800	OS04T0684800-01	
OS04G0684900	OS04T0684900-02	
OS04G0684900	OS04T0684900-01	
OS04G0685000	OS04T0685000-01	
OS04G0685100	OS04T0685100-01	
OS04G0685151	OS04T0685151-00	
OS04G0685200	OS04T0685200-01	
OS04G0685300	OS04T0685300-02	
OS04G0685400	OS04T0685400-02	
OS04G0685400	OS04T0685400-01	
OS04G0685500	OS04T0685500-02	
OS04G0685500	OS04T0685500-01	
OS04G0685600	OS04T0685600-01	
OS04G0685700	OS04T0685700-01	
OS04G0685800	OS04T0685800-01	
OS04G0685900	OS04T0685900-02	
OS04G0685900	OS04T0685900-01	
OS04G0686000	OS04T0686000-01	
OS04G0686100	OS04T0686100-00	
OS04G0686200	OS04T0686200-01	
OS04G0686300	OS04T0686300-01	
OS04G0686500	OS04T0686500-01	
OS04G0686600	OS04T0686600-01	
OS04G0686650	OS04T0686650-00	
OS04G0686700	OS04T0686700-01	
OS04G0686800	OS04T0686800-01	
OS04G0687100	OS04T0687100-01	
OS04G0687125	OS04T0687125-00	
OS04G0687150	OS04T0687150-01	
OS04G0687200	OS04T0687200-02	
OS04G0687200	OS04T0687200-01	
OS04G0687300	OS04T0687300-01	
OS04G0687800	OS04T0687800-01	
OS04G0687900	OS04T0687900-03	TULP7
OS04G0687900	OS04T0687900-02	TULP7
OS04G0687900	OS04T0687900-01	TULP7
OS04G0688000	OS04T0688000-00	
OS04G0688100	OS04T0688100-02	
OS04G0688100	OS04T0688100-01	
OS04G0688200	OS04T0688200-01	
OS04G0688300	OS04T0688300-01	
OS04G0688500	OS04T0688500-01	
OS04G0688600	OS04T0688600-01	
OS04G0689000	OS04T0689000-01	
OS04G0689300	OS04T0689300-01	
OS04G0689400	OS04T0689400-01	
OS04G0689500	OS04T0689500-02	
OS04G0689500	OS04T0689500-01	
OS04G0689700	OS04T0689700-01	
OS04G0689800	OS04T0689800-00	
OS04G0689900	OS04T0689900-01	
OS04G0690100	OS04T0690100-02	
OS04G0690100	OS04T0690100-01	
OS04G0690300	OS04T0690300-01	
OS04G0690400	OS04T0690400-01	
OS04G0690451	OS04T0690451-00	
OS04G0690500	OS04T0690500-03	
OS04G0690500	OS04T0690500-04	
OS04G0690500	OS04T0690500-02	
OS04G0690500	OS04T0690500-01	
OS04G0690600	OS04T0690600-01	ARF13
OS04G0690800	OS04T0690800-01	
OS04G0690900	OS04T0690900-01	
OS04G0690932	OS04T0690932-01	
OS04G0691000	OS04T0691000-01	
OS04G0691100	OS04T0691100-01	SAPK5
OS04G0691200	OS04T0691200-00	
OS04G0691300	OS04T0691300-00	
OS04G0691366	OS04T0691366-00	
OS04G0691400	OS04T0691400-00	
OS04G0691433	OS04T0691433-00	
OS04G0691466	OS04T0691466-00	
OS04G0691500	OS04T0691500-02	TRN1
OS04G0691500	OS04T0691500-01	TRN1
OS04G0691600	OS04T0691600-02	RPS17
OS04G0691600	OS04T0691600-01	RPS17
OS04G0691700	OS04T0691700-01	
OS04G0691750	OS04T0691750-00	
OS04G0691800	OS04T0691800-01	
OS04G0691900	OS04T0691900-01	
OS04G0692000	OS04T0692000-02	
OS04G0692100	OS04T0692100-01	
OS04G0692200	OS04T0692200-02	
OS04G0692200	OS04T0692200-01	
OS04G0692300	OS04T0692300-01	
OS04G0692400	OS04T0692400-01	
OS04G0692500	OS04T0692500-02	
OS04G0692500	OS04T0692500-01	
OS04G0692600	OS04T0692600-04	
OS04G0692600	OS04T0692600-03	
OS04G0692600	OS04T0692600-02	
OS04G0692600	OS04T0692600-01	
OS04G0692700	OS04T0692700-00	
OS04G0692725	OS04T0692725-01	
OS04G0692750	OS04T0692750-00	
OS04G0692800	OS04T0692800-00	
OS04G0692850	OS04T0692850-00	
OS04G0692900	OS04T0692900-01	
OS04G0693000	OS04T0693000-02	OST1B
OS04G0693000	OS04T0693000-01	OST1B
OS04G0693050	OS04T0693050-01	
OS04G0693100	OS04T0693100-00	
OS04G0693200	OS04T0693200-00	
OS04G0693250	OS04T0693250-02	
OS04G0693250	OS04T0693250-01	
OS04G0693300	OS04T0693300-00	
OS04G0693400	OS04T0693400-00	
OS05G0100008	OS05T0100008-00	
OS05G0100016	OS05T0100016-00	
OS05G0100100	OS05T0100100-01	
OS05G0100300	OS05T0100300-01	
OS05G0100366	OS05T0100366-00	
OS05G0100500	OS05T0100500-01	
OS05G0100600	OS05T0100600-02	
OS05G0100600	OS05T0100600-01	
OS05G0100700	OS05T0100700-02	
OS05G0100700	OS05T0100700-01	
OS05G0100750	OS05T0100750-00	
OS05G0100800	OS05T0100800-01	
OS05G0100900	OS05T0100900-01	
OS05G0101200	OS05T0101200-01	
OS05G0101300	OS05T0101300-01	
OS05G0101400	OS05T0101400-02	
OS05G0101400	OS05T0101400-01	
OS05G0101600	OS05T0101600-01	
OS05G0101800	OS05T0101800-00	
OS05G0102000	OS05T0102000-01	
OS05G0102200	OS05T0102200-01	
OS05G0102300	OS05T0102300-01	
OS05G0102400	OS05T0102400-00	
OS05G0102500	OS05T0102500-02	
OS05G0102500	OS05T0102500-01	
OS05G0102600	OS05T0102600-01	
OS05G0102700	OS05T0102700-00	
OS05G0102800	OS05T0102800-04	ML3
OS05G0102800	OS05T0102800-03	ML3
OS05G0102800	OS05T0102800-02	ML3
OS05G0102800	OS05T0102800-01	ML3
OS05G0102900	OS05T0102900-02	
OS05G0102900	OS05T0102900-01	
OS05G0103000	OS05T0103000-01	
OS05G0103100	OS05T0103100-01	
OS05G0103200	OS05T0103200-02	
OS05G0103200	OS05T0103200-01	
OS05G0103300	OS05T0103300-02	
OS05G0103300	OS05T0103300-01	
OS05G0103400	OS05T0103400-01	
OS05G0103500	OS05T0103500-01	
OS05G0103600	OS05T0103600-01	
OS05G0103700	OS05T0103700-01	
OS05G0103800	OS05T0103800-00	
OS05G0104000	OS05T0104000-00	FH14
OS05G0104100	OS05T0104100-02	
OS05G0104100	OS05T0104100-01	
OS05G0104200	OS05T0104200-00	
OS05G0104600	OS05T0104600-00	
OS05G0104650	OS05T0104650-00	
OS05G0104700	OS05T0104700-01	
OS05G0104750	OS05T0104750-00	
OS05G0104800	OS05T0104800-01	
OS05G0104900	OS05T0104900-01	
OS05G0105000	OS05T0105000-01	
OS05G0105050	OS05T0105050-00	
OS05G0105100	OS05T0105100-01	
OS05G0105150	OS05T0105150-00	
OS05G0105200	OS05T0105200-01	
OS05G0105300	OS05T0105300-01	
OS05G0105401	OS05T0105401-01	
OS05G0105500	OS05T0105500-01	
OS05G0105550	OS05T0105550-00	
OS05G0105600	OS05T0105600-01	
OS05G0105800	OS05T0105800-01	
OS05G0105900	OS05T0105900-01	
OS05G0106000	OS05T0106000-02	
OS05G0106000	OS05T0106000-01	
OS05G0106100	OS05T0106100-01	
OS05G0106200	OS05T0106200-01	
OS05G0106300	OS05T0106300-00	
OS05G0106500	OS05T0106500-01	
OS05G0106600	OS05T0106600-01	
OS05G0106600	OS05T0106600-02	
OS05G0106650	OS05T0106650-00	
OS05G0106700	OS05T0106700-00	
OS05G0106800	OS05T0106800-00	
OS05G0106900	OS05T0106900-01	
OS05G0107000	OS05T0107000-01	
OS05G0107101	OS05T0107101-00	
OS05G0107300	OS05T0107300-01	
OS05G0107600	OS05T0107600-02	
OS05G0107600	OS05T0107600-01	
OS05G0107700	OS05T0107700-01	TFIIAY
OS05G0107801	OS05T0107801-00	
OS05G0107900	OS05T0107900-01	DI19-6
OS05G0108000	OS05T0108000-01	
OS05G0108050	OS05T0108050-00	
OS05G0108100	OS05T0108100-01	
OS05G0108200	OS05T0108200-00	
OS05G0108300	OS05T0108300-01	WNK2
OS05G0108350	OS05T0108350-00	
OS05G0108400	OS05T0108400-01	
OS05G0108450	OS05T0108450-01	
OS05G0108500	OS05T0108500-01	
OS05G0108600	OS05T0108600-01	
OS05G0108800	OS05T0108800-01	
OS05G0108950	OS05T0108950-00	
OS05G0109100	OS05T0109100-00	
OS05G0109400	OS05T0109400-00	
OS05G0109600	OS05T0109600-01	
OS05G0109650	OS05T0109650-00	
OS05G0109825	OS05T0109825-00	
OS05G0110000	OS05T0110000-01	
OS05G0110100	OS05T0110100-02	
OS05G0110100	OS05T0110100-01	
OS05G0110200	OS05T0110200-00	
OS05G0110300	OS05T0110300-02	
OS05G0110300	OS05T0110300-01	
OS05G0110500	OS05T0110500-02	
OS05G0110500	OS05T0110500-01	
OS05G0110600	OS05T0110600-01	
OS05G0110700	OS05T0110700-01	
OS05G0110800	OS05T0110800-02	
OS05G0110800	OS05T0110800-01	
OS05G0110900	OS05T0110900-01	
OS05G0110925	OS05T0110925-00	
OS05G0111000	OS05T0111000-01	RPA1C
OS05G0111100	OS05T0111100-01	
OS05G0111200	OS05T0111200-01	
OS05G0111300	OS05T0111300-02	MT2C
OS05G0111300	OS05T0111300-01	MT2C
OS05G0111800	OS05T0111800-00	
OS05G0111900	OS05T0111900-01	
OS05G0112000	OS05T0112000-05	XB3
OS05G0112000	OS05T0112000-04	XB3
OS05G0112000	OS05T0112000-01	XB3
OS05G0112050	OS05T0112050-00	
OS05G0112101	OS05T0112101-01	
OS05G0112125	OS05T0112125-00	
OS05G0112200	OS05T0112200-01	
OS05G0112750	OS05T0112750-01	
OS05G0112800	OS05T0112800-01	
OS05G0112900	OS05T0112900-02	
OS05G0112900	OS05T0112900-01	
OS05G0113000	OS05T0113000-02	
OS05G0113000	OS05T0113000-01	
OS05G0113100	OS05T0113100-01	
OS05G0113300	OS05T0113300-01	
OS05G0113400	OS05T0113400-01	ADF7
OS05G0113500	OS05T0113500-05	
OS05G0113500	OS05T0113500-04	
OS05G0113500	OS05T0113500-03	
OS05G0113900	OS05T0113900-01	
OS05G0114000	OS05T0114000-01	
OS05G0114050	OS05T0114050-00	
OS05G0114100	OS05T0114100-00	
OS05G0114250	OS05T0114250-00	
OS05G0114400	OS05T0114400-01	
OS05G0114500	OS05T0114500-00	
OS05G0114600	OS05T0114600-01	
OS05G0114700	OS05T0114700-02	
OS05G0114800	OS05T0114800-01	
OS05G0114950	OS05T0114950-01	
OS05G0115100	OS05T0115100-02	
OS05G0115100	OS05T0115100-01	
OS05G0115200	OS05T0115200-01	
OS05G0115500	OS05T0115500-00	
OS05G0115600	OS05T0115600-01	
OS05G0115650	OS05T0115650-00	
OS05G0115700	OS05T0115700-01	
OS05G0115800	OS05T0115800-02	
OS05G0115800	OS05T0115800-01	
OS05G0115900	OS05T0115900-02	
OS05G0115900	OS05T0115900-01	
OS05G0115950	OS05T0115950-00	
OS05G0116000	OS05T0116000-02	
OS05G0116000	OS05T0116000-01	
OS05G0116100	OS05T0116100-01	
OS05G0116150	OS05T0116150-00	
OS05G0116350	OS05T0116350-01	
OS05G0116500	OS05T0116500-01	
OS05G0116600	OS05T0116600-01	
OS05G0116700	OS05T0116700-01	
OS05G0116750	OS05T0116750-00	
OS05G0116800	OS05T0116800-00	
OS05G0116850	OS05T0116850-00	
OS05G0117000	OS05T0117000-00	
OS05G0117300	OS05T0117300-00	
OS05G0117500	OS05T0117500-01	
OS05G0117600	OS05T0117600-00	
OS05G0117798	OS05T0117798-01	
OS05G0117832	OS05T0117832-00	
OS05G0117864	OS05T0117864-01	
OS05G0118000	OS05T0118000-01	
OS05G0118700	OS05T0118700-00	WOX2
OS05G0118800	OS05T0118800-01	
OS05G0118900	OS05T0118900-01	
OS05G0119000	OS05T0119000-02	STAR2
OS05G0119000	OS05T0119000-01	STAR2
OS05G0119100	OS05T0119100-01	
OS05G0119200	OS05T0119200-01	
OS05G0119300	OS05T0119300-03	
OS05G0119300	OS05T0119300-02	
OS05G0119300	OS05T0119300-01	
OS05G0119350	OS05T0119350-01	
OS05G0119400	OS05T0119400-00	
OS05G0119600	OS05T0119600-01	
OS05G0119700	OS05T0119700-01	
OS05G0119850	OS05T0119850-00	
OS05G0120000	OS05T0120000-00	
OS05G0120050	OS05T0120050-00	
OS05G0120100	OS05T0120100-02	
OS05G0120100	OS05T0120100-01	
OS05G0120200	OS05T0120200-01	
OS05G0120250	OS05T0120250-00	
OS05G0120300	OS05T0120300-01	
OS05G0120700	OS05T0120700-01	
OS05G0120800	OS05T0120800-01	
OS05G0120900	OS05T0120900-01	
OS05G0121000	OS05T0121000-02	
OS05G0121000	OS05T0121000-01	
OS05G0121100	OS05T0121100-01	
OS05G0121200	OS05T0121200-01	
OS05G0121400	OS05T0121400-01	
OS05G0121400	OS05T0121400-02	
OS05G0121500	OS05T0121500-01	
OS05G0121600	OS05T0121600-01	
OS05G0121700	OS05T0121700-02	
OS05G0121700	OS05T0121700-01	
OS05G0121725	OS05T0121725-00	
OS05G0121750	OS05T0121750-00	
OS05G0121800	OS05T0121800-01	
OS05G0121850	OS05T0121850-01	
OS05G0121900	OS05T0121900-00	
OS05G0122001	OS05T0122001-00	
OS05G0122400	OS05T0122400-00	
OS05G0122500	OS05T0122500-00	
OS05G0122600	OS05T0122600-02	
OS05G0122600	OS05T0122600-01	
OS05G0122650	OS05T0122650-00	
OS05G0122700	OS05T0122700-01	
OS05G0122750	OS05T0122750-00	
OS05G0122800	OS05T0122800-03	
OS05G0122800	OS05T0122800-02	
OS05G0122800	OS05T0122800-01	
OS05G0122900	OS05T0122900-01	
OS05G0123000	OS05T0123000-00	
OS05G0123100	OS05T0123100-01	
OS05G0123150	OS05T0123150-00	
OS05G0123200	OS05T0123200-03	
OS05G0123200	OS05T0123200-02	
OS05G0123200	OS05T0123200-01	
OS05G0123300	OS05T0123300-00	
OS05G0123400	OS05T0123400-01	
OS05G0124000	OS05T0124000-01	
OS05G0124600	OS05T0124600-01	
OS05G0124800	OS05T0124800-01	
OS05G0125000	OS05T0125000-01	SIZ1
OS05G0125050	OS05T0125050-00	
OS05G0125100	OS05T0125100-01	
OS05G0125200	OS05T0125200-01	
OS05G0125250	OS05T0125250-01	
OS05G0125300	OS05T0125300-00	
OS05G0125350	OS05T0125350-00	
OS05G0125400	OS05T0125400-00	
OS05G0125450	OS05T0125450-00	
OS05G0125500	OS05T0125500-01	
OS05G0125600	OS05T0125600-02	
OS05G0125600	OS05T0125600-01	
OS05G0125900	OS05T0125900-01	
OS05G0126100	OS05T0126100-02	
OS05G0126100	OS05T0126100-01	
OS05G0126150	OS05T0126150-00	
OS05G0126200	OS05T0126200-01	
OS05G0126300	OS05T0126300-01	
OS05G0126400	OS05T0126400-01	
OS05G0126501	OS05T0126501-00	
OS05G0126600	OS05T0126600-00	
OS05G0126700	OS05T0126700-01	
OS05G0126800	OS05T0126800-01	
OS05G0127200	OS05T0127200-02	
OS05G0127200	OS05T0127200-01	
OS05G0127233	OS05T0127233-00	
OS05G0127266	OS05T0127266-00	
OS05G0127300	OS05T0127300-02	
OS05G0127300	OS05T0127300-01	
OS05G0127400	OS05T0127400-01	
OS05G0127450	OS05T0127450-00	
OS05G0127500	OS05T0127500-01	
OS05G0128000	OS05T0128000-00	
OS05G0128100	OS05T0128100-03	
OS05G0128100	OS05T0128100-02	
OS05G0128100	OS05T0128100-01	
OS05G0128200	OS05T0128200-02	
OS05G0128200	OS05T0128200-01	
OS05G0128300	OS05T0128300-01	
OS05G0128350	OS05T0128350-00	
OS05G0128400	OS05T0128400-01	MTP1
OS05G0128600	OS05T0128600-00	
OS05G0128700	OS05T0128700-00	
OS05G0128900	OS05T0128900-00	
OS05G0129000	OS05T0129000-02	GSH1-1
OS05G0129000	OS05T0129000-01	GSH1-1
OS05G0129100	OS05T0129100-00	
OS05G0129200	OS05T0129200-00	
OS05G0129250	OS05T0129250-00	
OS05G0129300	OS05T0129300-02	
OS05G0129400	OS05T0129400-01	
OS05G0129700	OS05T0129700-01	OSH71
OS05G0129800	OS05T0129800-01	
OS05G0129900	OS05T0129900-02	
OS05G0129900	OS05T0129900-01	
OS05G0130100	OS05T0130100-00	
OS05G0130200	OS05T0130200-01	
OS05G0130300	OS05T0130300-01	
OS05G0130400	OS05T0130400-01	
OS05G0130500	OS05T0130500-01	
OS05G0130600	OS05T0130600-01	
OS05G0131000	OS05T0131000-01	
OS05G0131100	OS05T0131100-01	
OS05G0131401	OS05T0131401-00	
OS05G0131500	OS05T0131500-00	
OS05G0131900	OS05T0131900-02	
OS05G0131900	OS05T0131900-01	
OS05G0132000	OS05T0132000-00	
OS05G0132100	OS05T0132100-04	
OS05G0132100	OS05T0132100-03	
OS05G0132100	OS05T0132100-02	
OS05G0132300	OS05T0132300-01	
OS05G0132400	OS05T0132400-01	
OS05G0132500	OS05T0132500-02	
OS05G0132500	OS05T0132500-01	
OS05G0132601	OS05T0132601-00	
OS05G0132650	OS05T0132650-00	
OS05G0132700	OS05T0132700-01	
OS05G0132800	OS05T0132800-01	
OS05G0133100	OS05T0133100-01	GLB
OS05G0133401	OS05T0133401-01	
OS05G0133900	OS05T0133900-02	
OS05G0133900	OS05T0133900-01	
OS05G0134000	OS05T0134000-03	
OS05G0134000	OS05T0134000-01	
OS05G0134200	OS05T0134200-01	
OS05G0134300	OS05T0134300-01	
OS05G0134400	OS05T0134400-02	
OS05G0134400	OS05T0134400-01	
OS05G0134700	OS05T0134700-02	
OS05G0134700	OS05T0134700-01	
OS05G0134800	OS05T0134800-00	
OS05G0135000	OS05T0135000-01	
OS05G0135100	OS05T0135100-00	
OS05G0135150	OS05T0135150-00	
OS05G0135200	OS05T0135200-01	
OS05G0135300	OS05T0135300-00	
OS05G0135400	OS05T0135400-01	
OS05G0135450	OS05T0135450-00	
OS05G0135500	OS05T0135500-01	
OS05G0135700	OS05T0135700-02	SAM1
OS05G0135700	OS05T0135700-01	SAM1
OS05G0135750	OS05T0135750-00	
OS05G0135800	OS05T0135800-01	
OS05G0135900	OS05T0135900-01	
OS05G0136100	OS05T0136100-00	
OS05G0136200	OS05T0136200-02	CIPK17
OS05G0136200	OS05T0136200-01	CIPK17
OS05G0136400	OS05T0136400-01	
OS05G0136800	OS05T0136800-01	
OS05G0136900	OS05T0136900-01	
OS05G0137000	OS05T0137000-01	
OS05G0137100	OS05T0137100-01	
OS05G0137200	OS05T0137200-04	
OS05G0137200	OS05T0137200-03	
OS05G0137200	OS05T0137200-02	
OS05G0137200	OS05T0137200-01	
OS05G0137300	OS05T0137300-01	
OS05G0137400	OS05T0137400-01	RAP
OS05G0137500	OS05T0137500-00	
OS05G0137600	OS05T0137600-01	
OS05G0137700	OS05T0137700-00	
